Species,NumPores,Radius,AvgIPD,MinIPD,Area,Perimeter,MajAxis,MinAxis,Circularity,AspRatio,Eccentricity,Roundness,Solidity,Mean,St_Deviation,Skewness,Kurtosis
Buffalo,105,15.67681037,76.88343394,26.24475749,832.7904762,135.0788286,47.1146153,26.3975874,0.598468626,1.91811034,0.776567326,0.501035182,0.812010645,26.4494278,49.58941975,2.434564769,137.8833984
Buffalo,78,15.36502068,87.39988172,33.75197651,779.4358974,129.7647308,43.26945593,27.19999461,0.623751841,1.680520945,0.72979862,0.54522271,0.815421214,22.55914688,46.34293001,1.529731682,29.94973687
Buffalo,101,13.70375283,78.46092258,20.923432,631.4059406,121.692297,42.00251308,23.8874576,0.559268627,1.967869088,0.780256005,0.470175147,0.78550472,20.795327,42.25718611,2.079357228,84.7677689
Buffalo,68,15.17223043,99.3961069,20.87227771,791.3970588,138.7379706,48.23160372,25.54638737,0.540329002,2.05261606,0.803298443,0.443088508,0.776419494,17.94091568,39.91024858,2.91165266,245.5416474
Buffalo,77,10.85673736,77.39243417,18.34057118,410.7142857,91.86485714,33.59870833,18.60268637,0.6342562,1.951762869,0.793777291,0.466983545,0.805141232,12.96198044,34.4128803,1.384521293,10.08096225
Buffalo,61,12.57041667,108.5238994,34.27855992,545.9672131,115.206623,42.67014426,20.9393347,0.515191561,2.165650141,0.850082503,0.37613287,0.743140162,13.94822311,34.99420102,1.815104605,204.2012037
Buffalo,96,11.11300933,71.6138488,14.95606084,440.5416667,99.96826042,37.10427187,17.72219035,0.571060659,2.260057639,0.851921112,0.403413394,0.784459023,16.1890892,35.73032189,2.174580221,78.28561525
Buffalo,66,13.56005808,114.5014144,48.17485398,629.0757576,125.4700152,43.80314107,22.98356793,0.539012011,2.018054969,0.803369731,0.437567843,0.770360375,14.95558319,36.47553437,1.442004701,23.0129046
Buffalo,74,14.08321192,97.05325393,21.2398154,685,126.3003649,45.36838842,23.15012756,0.572602402,2.129829062,0.80639433,0.449825683,0.79084833,16.35454788,38.81625471,0.976481334,20.91417722
Buffalo,50,14.97104,120.9924214,34.37768425,740.3,131.85644,44.56603081,25.537493,0.575637189,1.827565819,0.785824367,0.488866297,0.80868539,10.76648178,35.68111159,1.264795149,15.31509997
Buffalo,51,14.75628442,118.2769162,25.93254831,708.372549,137.3802353,49.10897514,25.33271126,0.507556071,2.056372057,0.818845722,0.411893395,0.750013118,11.10098953,35.50383786,1.505928284,18.88911014
Buffalo,57,16.53137956,111.4763143,34.4616951,895.2280702,144.093193,48.50733373,28.6801194,0.556108709,1.817284185,0.75786401,0.50565826,0.795475206,15.65408478,39.3301961,3.375898533,308.9294206
Buffalo,65,14.21325913,96.63235994,27.3102813,692.4923077,125.6736769,45.87617235,23.09650336,0.5652788,2.134399382,0.832055763,0.422953118,0.781528711,15.31283569,38.23517088,0.671043189,6.775083392
Buffalo,47,27.50451458,118.6417235,46.11941352,2510.12766,322.1514894,88.18001082,53.10744151,0.347741065,1.761869799,0.751840374,0.439004898,0.679034812,30.34243698,55.41547889,0.968729895,13.09119142
Buffalo,57,16.14977097,113.7875377,33.68763037,868.2982456,149.8983509,51.83799233,27.99524384,0.513487048,2.02572548,0.797315477,0.444637506,0.757981301,14.57848282,38.95265041,1.98462017,104.1150356
Buffalo,66,12.98539051,99.49395007,20.01397592,570.5909091,123.1877879,44.85981198,22.07686312,0.502752775,2.211462139,0.828742136,0.389826287,0.734688869,14.04794617,36.48774439,1.473569724,23.67036556
Buffalo,111,11.66524056,66.53315182,17.51178683,514.1621622,102.3302342,35.62478779,19.88280683,0.650508186,1.941532286,0.786189231,0.493979369,0.820004591,21.94807129,40.44178817,1.183254303,19.1336684
Buffalo,59,13.41132206,102.1666048,27.88621762,623.6271186,127.5752542,44.83819655,22.72440717,0.50443513,2.167694154,0.826342954,0.40531091,0.746566294,14.681987,35.32890099,1.504185332,52.64941839
Buffalo,66,13.23358742,103.018616,43.15531067,598.3787879,110.5178182,41.06024638,21.99364806,0.606772045,1.987905796,0.817615241,0.445280832,0.79643815,13.21238251,36.72398685,1.261426299,47.3022943
Buffalo,65,13.69604447,109.3286417,26.54928517,652.2923077,123.0739692,44.56203143,22.93536289,0.545743286,2.114020272,0.818519909,0.420445443,0.774810342,13.30190964,36.25922405,1.407713147,9.886070007
Buffalo,76,17.84254604,100.7174363,19.41471469,1019.644737,143.3896053,47.73679799,31.34819145,0.688567709,1.580684745,0.690415518,0.616641955,0.857647658,18.92627487,44.99031835,0.945979924,6.770134964
Buffalo,83,17.90523613,92.70435068,23.04844308,1117.939759,125.9993253,44.5128553,30.88645145,0.856220206,1.545241941,0.678048499,0.665288364,0.924559221,19.69989166,48.38529454,2.680064894,337.8653545
Buffalo,116,12.0114172,63.42043732,18.40495235,521.4310345,110.9979052,39.48609702,20.077502,0.568969879,2.124400331,0.820677088,0.429358782,0.781040128,20.07077179,40.8961414,1.846614388,49.45938296
Buffalo,88,14.48819053,87.85564873,27.28810017,709.7272727,143.5779318,50.23336776,25.17252176,0.484733937,2.164163758,0.81576016,0.395141572,0.724710109,20.74855804,42.71943673,0.93465209,11.79860348
Buffalo,99,14.88261466,71.35787078,28.05190845,775.2525253,152.7697879,51.83098281,25.96091711,0.491703296,2.171018865,0.824648761,0.396044406,0.735124872,25.18686371,46.45366543,1.378253378,32.25057672
Buffalo,135,11.81226732,58.43287742,18.34375306,494.4444444,104.0588444,36.86883991,19.96590056,0.587170732,1.999762541,0.805235333,0.45506957,0.791084914,20.37339325,42.00141832,2.904552415,121.5775085
Buffalo,90,14.75432898,84.34081843,20.8654203,737.0333333,126.2154444,43.96626095,25.38494796,0.589388861,1.888311715,0.771790057,0.490655779,0.800286513,19.87315903,43.59768538,1.597134113,24.00983939
Buffalo,85,15.8924837,93.32452211,29.39796915,838.4705882,136.4077529,46.04883306,26.81616529,0.586134554,1.826477356,0.76905814,0.51740175,0.816821715,21.62761917,44.17252604,0.807546804,8.532326461
Buffalo,72,19.62395209,97.40388979,27.81320765,1237.736111,168.4296111,55.6311653,32.48215994,0.604674113,1.781866805,0.775884338,0.534513104,0.835758313,22.27931595,48.84460634,1.531011054,18.48345062
Buffalo,72,18.50006429,103.6942044,27.5556402,1115.722222,147.5989028,49.0624593,32.65147508,0.683977871,1.564999999,0.69489234,0.625502846,0.859704991,19.59643402,46.52061061,1.273226574,17.1660873
Buffalo,74,16.91783534,105.1360374,37.13201058,937.2972973,152.1213108,47.81016856,30.14323979,0.55288747,1.684336481,0.71399711,0.556399673,0.804222445,24.41528625,46.79748094,2.258586152,129.7759613
Buffalo,157,11.30598967,57.59982285,17.95757977,472.0509554,106.4648854,40.13905412,18.53151393,0.562919638,2.196032135,0.839476482,0.40130003,0.765436609,22.98587646,41.54793823,0.985177423,23.41671422
Buffalo,140,11.848592,59.02912285,19.16682526,512.9571429,109.17905,40.88451276,19.50443424,0.598415681,2.191380312,0.839497978,0.412791828,0.787572276,19.70589905,41.10858022,1.818247803,56.65576326
Buffalo,120,12.65663939,64.61652432,20.69073584,586.725,122.841075,44.72432652,21.91446015,0.524834031,2.060220766,0.838428615,0.39557682,0.738672353,22.78323517,41.27657659,3.963452613,507.828603
Buffalo,84,14.92695218,91.16346062,34.47686666,755.8214286,152.0489881,57.16947292,25.7021221,0.453218971,2.277538724,0.866939326,0.321516367,0.680492184,20.26172485,40.56781896,1.566784191,86.3132556
Buffalo,89,14.37500705,92.02545607,42.85639971,680.8202247,131.0645056,47.81518297,25.51965581,0.535047781,1.945366876,0.8056385,0.417183834,0.741735032,19.5342926,40.26543862,1.290823927,11.5439062
Buffalo,87,11.60712294,92.31670598,34.71819854,443.4482759,99.36363218,39.50954692,18.33643602,0.59994004,2.199481268,0.856150961,0.399227866,0.774630859,11.88409653,33.59965625,1.291933544,11.96960538
Buffalo,73,12.80938845,98.34288449,70.0085375,530.5479452,111.9336575,40.85554653,21.56203939,0.576792738,1.956835877,0.797394154,0.456624831,0.777349918,12.50367203,34.79058436,0.914410469,9.402306747
Buffalo,67,13.09090112,107.9425842,61.06070072,559.4029851,116.4452985,44.26418732,20.99117602,0.551877097,2.207868905,0.854910414,0.387326143,0.761219905,11.51291656,33.57059082,1.953037125,50.85819309
Buffalo,81,11.7866773,93.93703879,28.47777094,466.382716,115.8954691,46.8175193,18.62160201,0.479367746,2.608117991,0.903498226,0.292672829,0.696328372,13.59809265,34.46847445,4.767830968,686.5826305
Buffalo,105,11.88418012,74.17781819,19.00765287,491.8571429,111.1054571,42.01855036,18.92239695,0.540871438,2.266981715,0.855862267,0.385331506,0.755388184,16.75061722,37.75723415,1.800474569,86.48741949
Buffalo,88,13.62014967,96.51254398,30.43007117,601.1590909,124.4726136,47.14076548,22.39442563,0.527758451,2.174521607,0.857473113,0.371170684,0.738482397,15.75535812,38.15835156,0.808703343,6.703291772
Buffalo,78,14.22993554,102.300199,26.93750104,655.525641,121.6509103,42.5763725,25.37845936,0.607595492,1.696303594,0.77528626,0.494224024,0.78965777,17.93235626,39.42732269,2.20604487,50.28235474
Buffalo,81,14.05605617,92.31251927,32.35714861,653.1234568,135.3123951,49.54292688,23.67362146,0.515406873,2.132424055,0.860436592,0.372781928,0.725160493,15.75952606,38.15103753,4.755172536,567.2212321
Buffalo,97,11.74733348,82.06761448,25.34499295,474.9484536,101.3791443,35.83028595,20.81612452,0.623057983,1.814272135,0.766619279,0.494225548,0.797760751,16.5705574,37.68977087,1.834124874,21.11681114
Buffalo,87,11.86466688,87.59093864,25.13901098,472.8735632,93.89735632,35.17603678,19.01545465,0.694036892,1.944276373,0.788665975,0.511269425,0.855938486,12.76996002,35.68163025,1.345992975,88.10761061
Buffalo,75,12.11664569,99.35893264,24.90311414,484.2533333,106.5681867,40.57049694,19.78297303,0.576260463,2.137578338,0.854659026,0.397991329,0.771526883,12.12726898,33.45489485,1.090553988,21.13238866
Buffalo,90,10.93960829,80.76987164,30.56946138,404.6333333,92.32363333,38.10650155,16.10224534,0.629481391,2.398065453,0.869061193,0.389386695,0.810949257,12.86242371,34.05408916,1.396253867,16.83395307
Buffalo,77,13.55894068,95.69311271,39.27154503,595.1558442,122.0237792,43.92088642,24.11284909,0.531929575,1.889589632,0.794033121,0.439582026,0.741265822,13.22473831,36.21202253,1.015370642,27.80466447
Buffalo,92,11.7170623,86.63221334,28.82573695,458.6086957,102.0007717,36.26851327,20.37147416,0.58758262,1.865544159,0.790781401,0.463605589,0.775698994,14.80453262,35.72263322,1.363043106,36.63756817
Buffalo,75,12.31207432,102.5841026,19.2216213,497.0666667,113.5104267,47.0302003,18.29402483,0.521626037,2.622280621,0.901730439,0.314814646,0.739077703,12.14121628,33.44867036,2.437475533,29.06969959
Buffalo,84,13.394547,96.23991961,37.29119654,583.3571429,126.7030357,47.23994708,23.08155543,0.517813024,2.099447459,0.853734337,0.367826349,0.718337397,15.33107834,36.68557227,0.730373054,6.724074317
Buffalo,82,14.65644602,95.24139664,29.3149283,696.8292683,126.3671707,43.15114617,26.27513631,0.597033448,1.666737431,0.751494952,0.521509894,0.78954592,18.98159256,40.50108454,1.468350014,10.70677085
Buffalo,80,15.45832097,103.3509974,32.45795936,787.325,163.7067,61.34920324,27.35922866,0.421823094,2.293018916,0.875031076,0.3030675,0.65364988,20.42788391,40.22783728,1.702651419,27.00565129
Buffalo,95,14.64148698,82.32164566,19.33432657,726.3052632,145.0701579,52.84957939,25.31773393,0.481324647,2.181275557,0.858621878,0.358103036,0.718189167,22.31742706,41.72087805,2.925303476,166.0897534
Buffalo,87,14.12860038,88.79496856,33.1152936,672.4597701,134.8895632,49.47608022,24.95705677,0.504195157,2.052024677,0.83569622,0.373959312,0.719024663,17.93325729,39.58689696,1.877385402,30.95499953
Buffalo,91,13.54685142,87.50933416,33.21123447,610.5824176,125.6254615,47.39034563,23.27936954,0.532922524,2.068887712,0.843605746,0.384322081,0.733559048,19.14739304,40.35990536,1.397085886,13.28031306
Buffalo,115,12.42525412,65.55177149,17.87887085,557.9130435,124.1923043,45.98514722,21.50659503,0.514298252,2.22882979,0.850104634,0.370465204,0.728517025,18.33653641,39.05178706,1.645159933,90.20023989
Buffalo,85,14.67246147,89.79950069,25.37560669,717.6,140.3018824,52.20101196,25.19959786,0.498033571,2.158528327,0.845534051,0.363366048,0.719165351,18.94672928,40.24918132,1.138130554,6.517328171
Buffalo,81,12.18047074,100.754563,41.12593308,483.3333333,103.0881481,39.03729695,18.99209359,0.621509075,2.121086154,0.841313859,0.434361397,0.806200797,12.16762695,33.9933838,4.425796473,300.6554399
Buffalo,97,12.43655936,85.81534439,20.30682533,522.1546392,108.6166186,41.42233144,20.38139554,0.587355533,2.103763697,0.842955533,0.410660991,0.77313863,15.98659286,37.40591484,1.874410992,49.519799
Buffalo,85,14.04473353,94.91907297,40.35672399,651.6823529,135.6371059,48.99480051,25.44512428,0.486996,2.00279163,0.822951054,0.379338424,0.703807967,18.04268417,39.16511834,1.237509854,11.77914589
Buffalo,73,13.54044033,104.376662,58.53482614,588.6027397,121.0071507,46.79973608,22.10858691,0.554806051,2.160810064,0.86330789,0.378521734,0.751898144,12.73295059,35.00978889,0.785426585,8.613648389
Buffalo,75,14.5674301,97.53862777,31.37075246,700.4933333,148.8425467,55.75397856,26.16835409,0.446624813,2.212926675,0.856750778,0.32376576,0.670888147,17.86129303,38.31106793,1.804029437,48.30850941
Buffalo,115,12.28368397,69.61228507,21.2629433,525.1217391,106.8646435,39.5298914,20.82642399,0.627398042,1.970060724,0.808574237,0.455088815,0.79644157,18.68628159,39.91140877,0.949260648,9.21461388
Buffalo,74,15.53233937,102.1921009,32.16343647,802.5,161.9193649,60.1011571,28.36661711,0.420040151,2.242421507,0.859452512,0.310682139,0.665783705,20.5334549,39.93401182,1.109376986,17.86720887
Buffalo,112,13.71067175,72.97672687,32.45935006,634.8571429,138.8378661,51.63803175,23.02188521,0.45989481,2.356243911,0.873336714,0.329731161,0.70621385,23.39853363,41.76581865,1.117468476,32.17738997
Buffalo,117,11.8351126,68.90942223,12.71254161,499.1282051,108.8014786,39.77799328,19.46175092,0.581668867,2.087092039,0.827413068,0.427077228,0.775217956,16.415345,38.33555884,0.908204251,25.12540596
Buffalo,122,12.57226407,65.30013454,15.99513988,558.2295082,120.4566721,44.40315199,21.26918877,0.534200854,2.196940165,0.832759944,0.39792764,0.747314465,19.75973358,40.70440059,1.148017187,13.20366448
Buffalo,93,11.55508355,80.41184742,20.52737918,453.5591398,103.569828,38.17029811,18.8888248,0.570639842,2.095409776,0.839919769,0.420062228,0.770418854,14.58365784,35.31499489,2.236196762,22.20237371
Buffalo,208,10.89903017,45.34066834,14.67450826,439.5,96.02551923,35.95270923,17.56833916,0.64472294,2.131810481,0.826003922,0.444392968,0.811095907,25.84681854,46.4829722,1.28563957,69.73297784
Buffalo,101,12.46098078,80.97086752,25.08230999,533.9306931,117.2636733,43.60830658,21.93264204,0.5361174,2.079002879,0.84319733,0.380827684,0.732711923,16.94558563,37.59260781,0.844426869,19.16215925
Buffalo,96,12.08688115,76.04170437,24.99119296,508.3333333,110.3849063,41.92323062,21.19489112,0.571665005,2.024722741,0.830961312,0.399349508,0.74641059,16.42549133,37.76685533,1.991068473,78.29286565
Buffalo,111,11.25417336,72.34747339,18.12796225,433.9459459,101.2906306,39.52555654,17.54699797,0.566072618,2.329036026,0.862891448,0.382595917,0.765304754,16.93431168,37.82413019,1.122956221,15.98185987
Buffalo,121,11.77080161,62.44431653,19.58689617,494.9504132,110.4176281,39.32040733,20.75515007,0.553400404,1.981367316,0.815429767,0.424702746,0.758144816,18.3462265,39.17232702,3.209400606,278.0896858
Buffalo,125,12.44749907,66.23904795,24.18747526,560.384,118.171456,42.88564262,21.45642627,0.555642454,2.050964029,0.831153986,0.409611546,0.747481539,19.74656143,41.1213625,1.297785649,13.18734524
Buffalo,86,14.75684458,94.02018403,30.97975352,727.372093,146.4370349,51.72591305,26.70783445,0.47105286,2.007680121,0.822510499,0.375069296,0.698603626,16.91230927,39.65561118,1.168515482,38.34820702
Buffalo,88,14.82327765,89.65068551,28.63518984,729.1363636,143.5605568,48.17679593,26.82379605,0.486342512,1.928461951,0.784608994,0.423201238,0.731063561,18.54499893,40.2620905,4.803122436,488.9653357
Buffalo,85,14.46878727,96.31844996,27.37033621,688.6352941,131.6676118,46.81307311,24.85183394,0.537155347,1.939791752,0.808653709,0.431948036,0.756512373,17.04267654,39.00178369,1.326145485,19.72106432
Buffalo,127,12.61865844,66.72320804,25.32255813,571.3149606,118.7620945,41.74197778,21.725635,0.529441572,2.104907207,0.830314856,0.39834204,0.746043414,19.93803635,42.62714894,10.4039013,894.8820024
Buffalo,138,11.67408115,61.16452252,17.88486429,496.8478261,105.7635072,39.16005284,19.71201648,0.585058325,2.057402619,0.82095308,0.43152238,0.775219023,19.70664291,40.64519387,2.062502375,93.95691088
Buffalo,81,14.6794811,96.9714045,38.94886587,718.3950617,141.1522222,51.87912793,25.79573005,0.483229375,2.108605041,0.842908674,0.361330739,0.712405696,16.80363693,38.91184208,1.749494041,68.96310395
Buffalo,95,15.2138942,79.79139487,25.47769844,776.5894737,151.2657579,54.53544973,26.85384649,0.47848801,2.111797378,0.831624694,0.378499058,0.707902765,18.96522751,41.21128532,1.120697244,15.1661049
Buffalo,92,14.90028744,91.48308411,35.31209772,745.0108696,135.5204022,47.96908931,25.97668959,0.55690357,1.933639018,0.786780924,0.446716524,0.761204925,18.3071434,40.63612659,1.274914269,9.448097817
Buffalo,110,13.0910851,78.6655236,25.0824079,592.4,122.4045364,43.64039352,22.90340332,0.540492257,1.982056321,0.820843264,0.414538678,0.74673982,18.66117325,40.22650996,1.992543813,106.6653583
Buffalo,118,12.87166112,72.55250016,21.6102807,573.5423729,119.9326441,41.74494176,22.71835719,0.534830182,1.923892896,0.803106166,0.431665771,0.746531282,19.35213776,40.97081741,1.26139051,10.99557698
Buffalo,108,12.34363604,76.99178382,26.52106687,533.287037,117.4716019,43.45568703,20.90117055,0.540410187,2.141377316,0.843092776,0.38521699,0.735753852,17.96820602,39.18735015,4.049223433,278.6692066
Buffalo,109,11.7104015,66.50182623,20.15617157,500.0183486,107.136945,38.28544875,20.34103853,0.569256536,2.009341904,0.817015121,0.431120235,0.76911097,18.42016907,38.92512409,4.709818949,311.9705407
Buffalo,116,11.47379713,64.96052138,17.77801367,472.7586207,110.3918879,39.39318327,20.04183274,0.542567142,2.094970654,0.828136922,0.406746995,0.751842266,18.29319153,38.26196721,2.542689525,145.6391587
Buffalo,113,11.33632605,76.97893972,18.03652127,448.3362832,102.0582389,36.77297425,19.03927005,0.58286158,2.015782382,0.822920183,0.437202704,0.778324161,18.54081879,38.37924418,4.534081822,315.3737701
Buffalo,91,14.1195014,96.10241509,46.4252831,653.9230769,131.4345055,46.98808127,24.85270471,0.528510641,1.919267358,0.821895849,0.415300031,0.733889118,16.08983841,38.88333508,2.851289381,92.09022609
Buffalo,133,11.40207466,60.90549305,20.74886232,463.2330827,103.6924962,39.29721064,18.58490885,0.575942168,2.119939938,0.838696682,0.412576534,0.768435642,20.29380875,39.77395281,1.898137855,87.27825899
Buffalo,109,11.53104535,73.63511624,24.35377652,468.9541284,110.9352936,40.5583094,20.18967492,0.54320015,2.037435828,0.835302997,0.403212934,0.734701644,16.5579895,37.17707946,0.90467374,6.736992733
